country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",11-02-2026 23:00:00,29.140560,75.744941,SO2,5,16,10
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",11-02-2026 23:00:00,29.140560,75.744941,CO,28,50,35
India,Haryana,Jind,"Police Lines, Jind - HSPCB",11-02-2026 23:00:00,29.307814,76.337619,PM2.5,25,242,154
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",11-02-2026 23:00:00,13.328028,75.797056,OZONE,10,53,29
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",11-02-2026 23:00:00,15.459706,75.008381,PM10,62,106,91
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",11-02-2026 23:00:00,15.459706,75.008381,CO,34,104,71
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",11-02-2026 23:00:00,15.3714823,75.1160168,NH3,1,2,1
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",11-02-2026 23:00:00,17.336318,76.847397,PM2.5,11,59,42
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",11-02-2026 23:00:00,17.336318,76.847397,NO2,11,18,15
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",11-02-2026 23:00:00,12.21041,76.37376,PM10,63,158,87
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",11-02-2026 23:00:00,12.21041,76.37376,SO2,2,57,9
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",11-02-2026 23:00:00,12.733409,77.298051,NO2,38,71,52
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",11-02-2026 23:00:00,30.1480566,77.2893471,NH3,NA,NA,NA
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",11-02-2026 23:00:00,30.943887,76.801991,PM10,121,206,152
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",11-02-2026 23:00:00,30.943887,76.801991,NO2,9,47,31
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",11-02-2026 23:00:00,30.943887,76.801991,SO2,24,126,66
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC",11-02-2026 23:00:00,34.031606,75.009712,PM10,NA,NA,NA
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",11-02-2026 23:00:00,34.06313,74.96017,NO2,NA,NA,NA
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",11-02-2026 23:00:00,34.066206,74.819820,PM2.5,14,34,22
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",11-02-2026 23:00:00,34.066206,74.819820,OZONE,1,6,1
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",11-02-2026 23:00:00,23.80569,86.44268,PM10,32,261,119
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",11-02-2026 23:00:00,12.938539,77.590100,PM2.5,40,92,64
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",11-02-2026 23:00:00,12.938539,77.590100,NO2,22,58,33
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",11-02-2026 23:00:00,12.920984,77.584908,PM10,80,113,100
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",11-02-2026 23:00:00,12.920984,77.584908,NO2,8,50,28
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",11-02-2026 23:00:00,12.920984,77.584908,SO2,5,13,8
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",11-02-2026 23:00:00,12.7816279,77.6299145,SO2,18,22,21
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",11-02-2026 23:00:00,13.003872,77.664217,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",11-02-2026 23:00:00,13.003872,77.664217,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",11-02-2026 23:00:00,13.003872,77.664217,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",11-02-2026 23:00:00,12.921418,77.502466,PM2.5,80,500,174
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",11-02-2026 23:00:00,12.921418,77.502466,SO2,5,6,6
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",11-02-2026 23:00:00,16.172806,75.659694,PM2.5,35,36,35
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",11-02-2026 23:00:00,16.172806,75.659694,NO2,11,12,12
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",11-02-2026 23:00:00,16.172806,75.659694,SO2,7,7,7
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",11-02-2026 23:00:00,12.9135218,77.5950804,PM2.5,78,170,96
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",11-02-2026 23:00:00,12.9352049,77.6814488,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",11-02-2026 23:00:00,12.9352049,77.6814488,NO2,11,33,23
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",11-02-2026 23:00:00,12.9352049,77.6814488,CO,36,38,37
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",11-02-2026 23:00:00,12.951913,77.539784,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",11-02-2026 23:00:00,12.951913,77.539784,CO,8,68,31
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",11-02-2026 23:00:00,13.029152,77.585901,NO2,22,49,44
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",11-02-2026 23:00:00,13.940000,75.555917,PM2.5,29,52,37
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",11-02-2026 23:00:00,13.940000,75.555917,NH3,3,4,3
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",11-02-2026 23:00:00,13.377516,77.099072,SO2,26,27,26
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",11-02-2026 23:00:00,16.802639,75.722694,PM10,61,63,62
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",11-02-2026 23:00:00,16.7602,77.1428,PM2.5,54,85,68
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",11-02-2026 23:00:00,16.7602,77.1428,SO2,9,17,13
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",11-02-2026 23:00:00,10.073232,76.302765,PM10,72,108,87
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",11-02-2026 23:00:00,10.073232,76.302765,NO2,7,8,7
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",11-02-2026 23:00:00,28.3153,76.9143,PM10,19,477,138
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",11-02-2026 23:00:00,28.3153,76.9143,SO2,16,25,19
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",11-02-2026 23:00:00,30.7057778,76.8531805555555,NO2,23,27,25
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",11-02-2026 23:00:00,29.432304,76.972765,CO,16,26,25
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",11-02-2026 23:00:00,13.0246342,77.5080115,SO2,3,9,7
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",11-02-2026 23:00:00,12.917348,77.622813,CO,24,75,52
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",11-02-2026 23:00:00,13.428828,77.731418,SO2,12,32,20
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",11-02-2026 23:00:00,23.108440,77.511428,NH3,1,4,2
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",11-02-2026 23:00:00,23.108440,77.511428,CO,19,95,49
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",11-02-2026 23:00:00,22.624758,75.675238,NH3,NA,NA,NA
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",11-02-2026 23:00:00,22.624758,75.675238,CO,8,40,27
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",11-02-2026 23:00:00,23.331731,75.045981,PM10,81,192,124
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",11-02-2026 23:00:00,23.331731,75.045981,NO2,17,48,28
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",11-02-2026 23:00:00,23.838586,78.759431,PM2.5,NA,NA,NA
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",11-02-2026 23:00:00,23.838586,78.759431,PM10,53,110,77
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",11-02-2026 23:00:00,23.838586,78.759431,NO2,8,47,24
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",11-02-2026 23:00:00,23.8640158,78.80289321,PM2.5,33,65,48
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",11-02-2026 23:00:00,23.8640158,78.80289321,PM10,49,126,78
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",11-02-2026 23:00:00,23.8640158,78.80289321,CO,14,22,19
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",11-02-2026 23:00:00,24.108970,82.645580,PM2.5,66,338,198
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",11-02-2026 23:00:00,23.142888,79.916147,PM2.5,38,95,62
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",11-02-2026 23:00:00,23.142888,79.916147,NO2,18,61,34
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",11-02-2026 23:00:00,23.142888,79.916147,SO2,13,24,16
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",11-02-2026 23:00:00,23.142888,79.916147,OZONE,28,39,32
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",11-02-2026 23:00:00,23.168606,79.932247,NO2,17,45,29
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",11-02-2026 23:00:00,23.168606,79.932247,NH3,2,2,2
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",11-02-2026 23:00:00,23.168606,79.932247,SO2,21,32,25
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",11-02-2026 23:00:00,23.168606,79.932247,CO,84,120,108
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",11-02-2026 23:00:00,23.50016,80.23284,PM10,50,101,72
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",11-02-2026 23:00:00,23.50016,80.23284,NH3,3,4,4
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",11-02-2026 23:00:00,23.50016,80.23284,OZONE,25,122,77
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",11-02-2026 23:00:00,24.2613009,80.7231783,NO2,NA,NA,NA
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",11-02-2026 23:00:00,24.2613009,80.7231783,SO2,NA,NA,NA
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",11-02-2026 23:00:00,19.875620,75.387310,PM2.5,53,150,94
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",11-02-2026 23:00:00,19.875620,75.387310,NO2,21,91,51
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",11-02-2026 23:00:00,19.8389439,75.244448,PM2.5,57,170,108
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",11-02-2026 23:00:00,19.8389439,75.244448,NO2,14,23,19
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",11-02-2026 23:00:00,19.8389439,75.244448,SO2,15,25,19
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",11-02-2026 23:00:00,19.863756,75.321188,NO2,13,114,53
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",11-02-2026 23:00:00,19.863756,75.321188,NH3,1,5,2
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",11-02-2026 23:00:00,19.863756,75.321188,CO,30,90,53
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",11-02-2026 23:00:00,19.16485,73.23409,OZONE,12,88,38
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",11-02-2026 23:00:00,19.309073,73.057223,PM2.5,55,169,108
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",11-02-2026 23:00:00,19.309073,73.057223,NO2,19,43,31
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11-02-2026 23:00:00,11.875000,75.373200,CO,18,24,21
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",11-02-2026 23:00:00,8.563700,76.886500,PM10,32,130,91
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",11-02-2026 23:00:00,8.563700,76.886500,CO,7,24,21
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",11-02-2026 23:00:00,8.563700,76.886500,OZONE,36,37,36
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",11-02-2026 23:00:00,8.5149093,76.9435879,NO2,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",11-02-2026 23:00:00,8.5149093,76.9435879,CO,8,28,22
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",11-02-2026 23:00:00,23.264759,77.381568,CO,26,70,31
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",11-02-2026 23:00:00,23.210494,77.425409,PM10,103,309,169
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",11-02-2026 23:00:00,24.108970,82.645580,SO2,44,109,60
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",11-02-2026 23:00:00,24.108970,82.645580,CO,2,45,23
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",11-02-2026 23:00:00,24.108970,82.645580,OZONE,1,28,15
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",11-02-2026 23:00:00,23.1633321,75.800225,PM2.5,65,357,193
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",11-02-2026 23:00:00,23.1633321,75.800225,OZONE,4,96,61
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",11-02-2026 23:00:00,19.10122,74.73339,NO2,15,26,21
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",11-02-2026 23:00:00,19.10122,74.73339,SO2,16,36,24
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",11-02-2026 23:00:00,20.719516,77.000253,PM10,53,163,95
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",11-02-2026 23:00:00,16.6870449,74.2505872,PM2.5,27,74,50
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",11-02-2026 23:00:00,16.6870449,74.2505872,PM10,49,104,75
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",11-02-2026 23:00:00,16.6870449,74.2505872,NO2,19,100,41
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",11-02-2026 23:00:00,18.39963,76.57452,OZONE,15,54,43
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",11-02-2026 23:00:00,18.1023399,73.4783687,SO2,5,114,36
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",11-02-2026 23:00:00,18.1023399,73.4783687,OZONE,29,65,54
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",11-02-2026 23:00:00,20.555712,74.529236,PM2.5,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",11-02-2026 23:00:00,20.555712,74.529236,NO2,NA,NA,NA
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",11-02-2026 23:00:00,22.9682591,76.064118,SO2,18,81,49
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",11-02-2026 23:00:00,26.203442,78.193251,PM10,54,140,85
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",11-02-2026 23:00:00,26.203442,78.193251,CO,30,120,78
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",11-02-2026 23:00:00,26.259242,78.216432,PM2.5,48,240,105
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",11-02-2026 23:00:00,26.259242,78.216432,NO2,1,73,44
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",11-02-2026 23:00:00,26.259242,78.216432,CO,2,118,76
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",11-02-2026 23:00:00,19.309073,73.057223,CO,20,46,27
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",11-02-2026 23:00:00,19.9775302,79.2337086,PM2.5,43,162,98
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",11-02-2026 23:00:00,20.918946,74.776388,PM10,118,168,134
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",11-02-2026 23:00:00,21.001264,75.565602,NO2,4,26,12
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",11-02-2026 23:00:00,21.001264,75.565602,CO,19,38,24
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",11-02-2026 23:00:00,22.4310,75.5213,NO2,67,157,112
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",11-02-2026 23:00:00,22.6780,75.8559,SO2,10,13,12
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",11-02-2026 23:00:00,22.7084,75.8815,PM10,60,175,105
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",11-02-2026 23:00:00,23.163174,79.973061,PM2.5,32,70,47
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",11-02-2026 23:00:00,19.11074,72.86084,SO2,1,20,11
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",11-02-2026 23:00:00,19.11074,72.86084,OZONE,1,87,41
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",11-02-2026 23:00:00,19.0364585,72.8954371,NO2,22,75,45
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",11-02-2026 23:00:00,19.10078,72.87462,PM2.5,90,170,132
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",11-02-2026 23:00:00,18.910000,72.820000,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",11-02-2026 23:00:00,19.04946,72.9230,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",11-02-2026 23:00:00,19.083694,72.920967,PM10,126,150,138
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",11-02-2026 23:00:00,19.083694,72.920967,NO2,33,114,72
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",11-02-2026 23:00:00,19.205800,72.868200,PM10,93,157,123
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",11-02-2026 23:00:00,20.555712,74.529236,OZONE,3,119,91
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",11-02-2026 23:00:00,19.296481,72.840923,PM10,83,170,110
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",11-02-2026 23:00:00,19.296481,72.840923,CO,25,58,31
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",11-02-2026 23:00:00,19.053536,72.84643,NH3,13,30,22
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",11-02-2026 23:00:00,19.053536,72.84643,OZONE,2,36,22
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",11-02-2026 23:00:00,19.23241,72.86895,PM2.5,71,149,96
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",11-02-2026 23:00:00,19.23241,72.86895,PM10,106,147,120
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",11-02-2026 23:00:00,19.2243333,72.8658113,NH3,1,8,4
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",11-02-2026 23:00:00,19.2243333,72.8658113,CO,13,18,17
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",11-02-2026 23:00:00,19.060498,72.923356,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",11-02-2026 23:00:00,19.000083,72.813993,PM10,65,161,116
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",11-02-2026 23:00:00,19.000083,72.813993,CO,2,76,44
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",11-02-2026 23:00:00,19.047000,72.874600,PM2.5,53,173,85
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",11-02-2026 23:00:00,19.047000,72.874600,NH3,6,7,7
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",11-02-2026 23:00:00,19.047000,72.874600,CO,8,16,13
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",11-02-2026 23:00:00,19.10861,72.83622,PM2.5,49,128,77
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",11-02-2026 23:00:00,21.121801,79.04952,NH3,1,15,6
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",11-02-2026 23:00:00,21.14472,79.107595,SO2,9,80,41
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",11-02-2026 23:00:00,18.96702,72.84214,PM2.5,63,199,114
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",11-02-2026 23:00:00,18.96702,72.84214,OZONE,7,81,57
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",11-02-2026 23:00:00,19.1878657,72.8304069,PM2.5,87,96,92
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",11-02-2026 23:00:00,19.1878657,72.8304069,NO2,19,108,47
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",11-02-2026 23:00:00,19.1878657,72.8304069,SO2,16,39,26
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",11-02-2026 23:00:00,19.1750,72.9419,PM2.5,62,92,74
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",11-02-2026 23:00:00,19.1750,72.9419,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",11-02-2026 23:00:00,19.1750,72.9419,NO2,15,18,16
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",11-02-2026 23:00:00,19.060498,72.923356,PM2.5,47,83,67
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",11-02-2026 23:00:00,19.215859,72.831718,NO2,15,62,27
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",11-02-2026 23:00:00,19.215859,72.831718,NH3,1,2,1
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",11-02-2026 23:00:00,19.0632143,72.8456324,CO,2,58,13
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",11-02-2026 23:00:00,19.1653323,72.922099,PM10,85,140,112
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",11-02-2026 23:00:00,19.1653323,72.922099,NO2,21,46,30
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",11-02-2026 23:00:00,19.0863,72.8888,SO2,36,37,37
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",11-02-2026 23:00:00,19.19709,72.82204,SO2,1,23,11
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",11-02-2026 23:00:00,20.0073285,73.7762427,PM10,65,143,108
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",11-02-2026 23:00:00,20.0073285,73.7762427,NO2,5,5,5
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",11-02-2026 23:00:00,20.0073285,73.7762427,SO2,1,9,4
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",11-02-2026 23:00:00,20.021503,73.813844,PM10,67,160,104
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",11-02-2026 23:00:00,20.021503,73.813844,NH3,1,9,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",11-02-2026 23:00:00,20.021503,73.813844,SO2,11,57,21
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",11-02-2026 23:00:00,19.950220,73.731480,PM2.5,50,81,60
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",11-02-2026 23:00:00,19.950220,73.731480,OZONE,3,63,38
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",11-02-2026 23:00:00,19.9591346,73.7788008,NO2,6,50,18
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",11-02-2026 23:00:00,19.9591346,73.7788008,SO2,3,25,8
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",11-02-2026 23:00:00,19.9591346,73.7788008,OZONE,2,75,48
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",11-02-2026 23:00:00,19.008751,73.016620,NH3,8,8,8
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",11-02-2026 23:00:00,19.0575752,73.0151367,PM2.5,52,119,85
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",11-02-2026 23:00:00,19.0575752,73.0151367,PM10,102,154,118
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",11-02-2026 23:00:00,19.0575752,73.0151367,NH3,13,13,13
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",11-02-2026 23:00:00,18.605770,73.749976,PM2.5,NA,NA,NA
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",11-02-2026 23:00:00,18.605770,73.749976,CO,10,102,21
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",11-02-2026 23:00:00,18.459883,73.852193,PM10,65,203,150
